"","x","y","Blast_Escherichia.coli","Predicted_phage_taxon","Host_Phylum","phage_cluster"
"73",-7.02563298302756,0.585909270351544,"True","Myoviridae","Proteobacteria","PC_4"
"74",-7.65592303504405,-1.77009855194601,"True","Myoviridae",NA,"PC_4"
"75",-8.02721139260779,-1.54783617781187,"True","Myoviridae",NA,"PC_4"
"76",-7.16559975332654,0.0143193332108734,"True","Myoviridae",NA,"PC_4"
"77",-6.61731109044983,1.33679070676775,"True","Myoviridae",NA,"PC_4"
"78",-3.46983876622473,0.210430223428198,"True","Myoviridae",NA,"PC_4"
"79",-5.14361392695143,-0.309482077071686,"True","Myoviridae",NA,"PC_4"
"80",-8.01875718167019,-1.43233984384006,"True","Myoviridae",NA,"PC_4"
"81",-6.27215994637769,-0.250139689932131,"True","Myoviridae",NA,"PC_4"
"82",-1.27688259392525,-0.624206099480954,"True","Myoviridae",NA,"PC_4"
"83",-5.39921680415983,0.715743828575319,"True","Podoviridae","Proteobacteria","PC_4"
"84",-5.14089130368624,0.58642886804684,"True","Podoviridae","Proteobacteria","PC_4"
"85",-3.48448471580336,-0.609992252403,"True",NA,"Proteobacteria","PC_3"
"86",-4.01543858164198,1.01529832321391,"True",NA,"Proteobacteria","PC_4"
"87",-8.65405065125443,0.232165453225856,"True",NA,"Proteobacteria","PC_4"
"88",-7.48385868220328,1.90644840777354,"True",NA,NA,"PC_4"
