,FPR,TPR
0,0.0,0.0
1,0.0,0.0024752475247524753
2,0.0,0.03217821782178218
3,0.005545286506469501,0.03217821782178218
4,0.005545286506469501,0.039603960396039604
5,0.009242144177449169,0.039603960396039604
6,0.009242144177449169,0.04455445544554455
7,0.011090573012939002,0.04455445544554455
8,0.011090573012939002,0.04702970297029703
9,0.012939001848428836,0.04702970297029703
10,0.012939001848428836,0.05198019801980198
11,0.014787430683918669,0.05198019801980198
12,0.014787430683918669,0.07673267326732673
13,0.0166358595194085,0.07673267326732673
14,0.0166358595194085,0.07920792079207921
15,0.02033271719038817,0.07920792079207921
16,0.02033271719038817,0.08415841584158416
17,0.022181146025878003,0.08415841584158416
18,0.022181146025878003,0.08663366336633663
19,0.025878003696857672,0.08663366336633663
20,0.025878003696857672,0.09405940594059406
21,0.027726432532347505,0.09405940594059406
22,0.027726432532347505,0.09900990099009901
23,0.031423290203327174,0.09900990099009901
24,0.031423290203327174,0.10148514851485149
25,0.03512014787430684,0.10148514851485149
26,0.03512014787430684,0.10643564356435643
27,0.036968576709796676,0.10643564356435643
28,0.036968576709796676,0.11138613861386139
29,0.04621072088724584,0.11138613861386139
30,0.04621072088724584,0.11386138613861387
31,0.04805914972273567,0.11386138613861387
32,0.04990757855822551,0.1188118811881188
33,0.04990757855822551,0.12376237623762376
34,0.051756007393715345,0.12376237623762376
35,0.051756007393715345,0.12871287128712872
36,0.05545286506469501,0.12871287128712872
37,0.05545286506469501,0.1311881188118812
38,0.05730129390018484,0.13366336633663367
39,0.06099815157116451,0.13366336633663367
40,0.06099815157116451,0.13861386138613863
41,0.06284658040665435,0.13861386138613863
42,0.06284658040665435,0.14356435643564355
43,0.06469500924214418,0.14603960396039603
44,0.06469500924214418,0.15099009900990099
45,0.06469500924214418,0.15594059405940594
46,0.066543438077634,0.15594059405940594
47,0.066543438077634,0.15841584158415842
48,0.06839186691312385,0.1608910891089109
49,0.07024029574861368,0.1608910891089109
50,0.07024029574861368,0.16336633663366337
51,0.07208872458410351,0.16336633663366337
52,0.07578558225508318,0.16336633663366337
53,0.08687615526802218,0.16336633663366337
54,0.08687615526802218,0.16584158415841585
55,0.09426987060998152,0.16584158415841585
56,0.09426987060998152,0.1707920792079208
57,0.09611829944547134,0.1707920792079208
58,0.09611829944547134,0.17326732673267325
59,0.09796672828096119,0.17326732673267325
60,0.09796672828096119,0.17574257425742573
61,0.10720887245841035,0.17574257425742573
62,0.10720887245841035,0.18316831683168316
63,0.10905730129390019,0.18564356435643564
64,0.11090573012939002,0.18564356435643564
65,0.11275415896487985,0.18811881188118812
66,0.11275415896487985,0.19801980198019803
67,0.12014787430683918,0.19801980198019803
68,0.12014787430683918,0.20544554455445543
69,0.12014787430683918,0.21287128712871287
70,0.12384473197781885,0.21287128712871287
71,0.12384473197781885,0.21534653465346534
72,0.1256931608133087,0.21782178217821782
73,0.1256931608133087,0.2202970297029703
74,0.1256931608133087,0.22524752475247525
75,0.12754158964879853,0.22524752475247525
76,0.12754158964879853,0.23267326732673269
77,0.12939001848428835,0.23267326732673269
78,0.12939001848428835,0.2376237623762376
79,0.12939001848428835,0.2599009900990099
80,0.13123844731977818,0.2599009900990099
81,0.13123844731977818,0.2623762376237624
82,0.1367837338262477,0.2623762376237624
83,0.1367837338262477,0.26485148514851486
84,0.1367837338262477,0.2698019801980198
85,0.13863216266173753,0.2698019801980198
86,0.13863216266173753,0.27722772277227725
87,0.14048059149722736,0.27722772277227725
88,0.14048059149722736,0.28465346534653463
89,0.14417744916820702,0.28465346534653463
90,0.14602587800369685,0.2871287128712871
91,0.14972273567467653,0.2871287128712871
92,0.14972273567467653,0.2896039603960396
