"","x","y","Blast_Escherichia.coli","Predicted_phage_taxon","Host_Phylum","phage_cluster"
"72",-4.61801764702228,0.932902660502812,"False",NA,NA,"PC_3"
"73",-3.08443550289751,0.67931274321376,"False",NA,NA,"PC_3"
"74",-5.41215269302466,-0.104702981676363,"False",NA,NA,"PC_3"
"75",-9.57487590902113,-0.450442643191986,"False",NA,NA,"PC_4"
"76",-16.8786814072574,0.255425717973876,"False",NA,NA,"PC_4"
"77",-9.80258476413535,-0.677361300516876,"False",NA,NA,"PC_4"
"78",-16.7471170463983,0.229477713606766,"False",NA,NA,"PC_4"
"79",-10.0773661193425,-0.156262256006012,"True","Myoviridae","Proteobacteria","PC_4"
"80",-10.6599531875386,-0.946602881809677,"True","Myoviridae","Proteobacteria","PC_4"
"81",-8.48972801979877,-0.17434450543423,"True","Myoviridae","Proteobacteria","PC_4"
"82",-11.9002678888748,0.095702337670045,"True","Myoviridae",NA,"PC_4"
"83",-12.2900662655585,0.100927396084318,"True","Myoviridae",NA,"PC_4"
"84",-10.6449631325239,-0.627326558794261,"True","Myoviridae",NA,"PC_4"
"85",-8.79067946253095,-0.613818767063432,"True","Myoviridae",NA,"PC_4"
"86",-7.87916413223959,-0.0428009573400416,"True","Myoviridae",NA,"PC_4"
"87",-11.6367494910196,0.790596229546626,"True","Myoviridae",NA,"PC_4"
"88",-12.6315443533517,0.0514341854162536,"True","Myoviridae",NA,"PC_4"
"89",-8.9641887532611,0.531313641569629,"True","Myoviridae",NA,"PC_4"
"90",-8.28590431055678,0.398222140088959,"True","Myoviridae",NA,"PC_4"
"91",-8.68034699066636,0.252926660314941,"True","Podoviridae","Proteobacteria","PC_4"
"92",-8.47619174985529,0.297839679752331,"True","Podoviridae","Proteobacteria","PC_4"
"93",5.94654121658254,4.31044797750328,"True",NA,"Bacteroidota","PC_1"
"94",6.85485821882934,3.50617817155577,"True",NA,"Bacteroidota","PC_1"
"95",6.85485821882934,3.50617817155577,"True",NA,"Bacteroidota","PC_1"
"96",4.21199103338652,4.20754666148105,"True",NA,"Bacteroidota","PC_1"
"97",4.81102151693744,4.5648035391486,"True",NA,"Bacteroidota","PC_1"
"98",4.81102151693744,4.5648035391486,"True",NA,"Bacteroidota","PC_1"
"99",-5.6878259023319,-0.413173558030626,"True",NA,"Proteobacteria","PC_3"
"100",-4.56442278769312,-0.464366796730516,"True",NA,"Proteobacteria","PC_3"
"101",-7.54132355674186,-0.362661820337979,"True",NA,"Proteobacteria","PC_4"
"102",-10.0506123070788,-0.366131849374046,"True",NA,"Proteobacteria","PC_4"
"103",1.76123147736547,-1.80931352205282,"True",NA,NA,"PC_1"
"104",2.76707442224341,-1.70179236860249,"True",NA,NA,"PC_1"
"105",2.39282761197727,-1.68703920267085,"True",NA,NA,"PC_1"
"106",0.884760933028986,-0.502293110071775,"True",NA,NA,"PC_1"
"107",-0.292202752428727,-1.0438829177742,"True",NA,NA,"PC_1"
"108",2.64605405103865,-1.58008062286511,"True",NA,NA,"PC_1"
"109",2.15958604083914,-1.29587070260015,"True",NA,NA,"PC_1"
"110",-0.485846749279284,-1.669545609384,"True",NA,NA,"PC_1"
"111",3.18798628968007,-1.97156720922422,"True",NA,NA,"PC_1"
"112",-7.74820171547688,-0.231219700878186,"True",NA,NA,"PC_4"
