,FPR,TPR
0,0.0,0.0
1,0.0,0.0038240917782026767
2,0.0,0.0057361376673040155
3,0.0,0.01338432122370937
4,0.0,0.017208413001912046
5,0.0,0.021032504780114723
6,0.0,0.022944550669216062
7,0.0,0.02676864244741874
8,0.0,0.028680688336520075
9,0.000572573718866304,0.028680688336520075
10,0.000572573718866304,0.030592734225621414
11,0.0014314342971657602,0.030592734225621414
12,0.0014314342971657602,0.03441682600382409
13,0.0014314342971657602,0.040152963671128104
14,0.0017177211565989122,0.040152963671128104
15,0.0017177211565989122,0.04397705544933078
16,0.0017177211565989122,0.045889101338432124
17,0.002290294875465216,0.045889101338432124
18,0.002290294875465216,0.04780114722753346
19,0.0028628685943315204,0.04780114722753346
20,0.0028628685943315204,0.055449330783938815
21,0.0037217291726309764,0.055449330783938815
22,0.0037217291726309764,0.05736137667304015
23,0.00429430289149728,0.05736137667304015
24,0.00429430289149728,0.05927342256214149
25,0.004580589750930432,0.05927342256214149
26,0.004580589750930432,0.06118546845124283
27,0.004866876610363584,0.06118546845124283
28,0.004866876610363584,0.06500956022944551
29,0.005439450329229888,0.06500956022944551
30,0.005439450329229888,0.06692160611854685
31,0.005725737188663041,0.06692160611854685
32,0.005725737188663041,0.07074569789674952
33,0.006012024048096192,0.07074569789674952
34,0.006012024048096192,0.07839388145315487
35,0.006012024048096192,0.08030592734225621
36,0.0071571714858288,0.08030592734225621
37,0.0071571714858288,0.08221797323135756
38,0.007443458345261953,0.08221797323135756
39,0.007443458345261953,0.08795411089866156
40,0.007729745204695104,0.08795411089866156
41,0.007729745204695104,0.08986615678776291
42,0.009161179501860864,0.08986615678776291
43,0.009161179501860864,0.09369024856596558
44,0.011737761236759233,0.09369024856596558
45,0.011737761236759233,0.09560229445506692
46,0.01259662181505869,0.09560229445506692
47,0.01259662181505869,0.09751434034416825
48,0.014028056112224449,0.09751434034416825
49,0.014028056112224449,0.10133843212237094
50,0.014028056112224449,0.10516252390057361
51,0.014600629831090752,0.10516252390057361
52,0.014600629831090752,0.1089866156787763
53,0.014600629831090752,0.11089866156787763
54,0.015459490409390209,0.11089866156787763
55,0.015745777268823362,0.11281070745697896
56,0.01603206412825651,0.11281070745697896
57,0.01603206412825651,0.1147227533460803
