,FPR,TPR
0,0.0,0.0
1,0.0,0.01680672268907563
2,0.000441306266548985,0.02100840336134454
3,0.000441306266548985,0.0226890756302521
4,0.000441306266548985,0.03277310924369748
5,0.000441306266548985,0.04201680672268908
6,0.000441306266548985,0.06722689075630252
7,0.000441306266548985,0.0680672268907563
8,0.000441306266548985,0.1
9,0.000441306266548985,0.12184873949579832
10,0.000441306266548985,0.1495798319327731
11,0.000441306266548985,0.1991596638655462
12,0.000441306266548985,0.27647058823529413
13,0.00088261253309797,0.3352941176470588
14,0.00088261253309797,0.39243697478991596
15,0.00088261253309797,0.4512605042016807
16,0.00088261253309797,0.5033613445378151
17,0.001323918799646955,0.5470588235294118
18,0.001323918799646955,0.592436974789916
19,0.001323918799646955,0.6394957983193277
20,0.002206531332744925,0.6907563025210084
21,0.00264783759929391,0.7277310924369748
22,0.00264783759929391,0.7596638655462185
23,0.00353045013239188,0.7890756302521008
24,0.003971756398940865,0.8176470588235294
25,0.0048543689320388345,0.8445378151260504
26,0.0048543689320388345,0.8764705882352941
27,0.006619593998234775,0.8957983193277311
28,0.0088261253309797,0.915126050420168
29,0.0088261253309797,0.9159663865546218
30,0.011915269196822596,0.9310924369747899
31,0.013680494263018535,0.9352941176470588
32,0.01588702559576346,0.9436974789915966
33,0.0176522506619594,0.9495798319327731
34,0.02030008826125331,0.9537815126050421
35,0.020741394527802295,0.9537815126050421
36,0.02383053839364519,0.9571428571428572
37,0.026919682259488084,0.9596638655462185
38,0.030450132391879964,0.9613445378151261
39,0.03089143865842895,0.9613445378151261
40,0.03662842012356576,0.9647058823529412
41,0.04060017652250662,0.9680672268907563
42,0.04501323918799647,0.9680672268907563
43,0.05207413945278023,0.9689075630252101
44,0.06001765225066196,0.9714285714285714
45,0.06928508384819064,0.9747899159663865
46,0.07678729037952339,0.9756302521008403
47,0.08737864077669903,0.9773109243697479
48,0.0997352162400706,0.9773109243697479
49,0.11209179170344219,0.9789915966386554
50,0.12577228596646073,0.9798319327731092
51,0.1262135922330097,0.980672268907563
52,0.13724624889673434,0.9831932773109243
53,0.147396293027361,0.9840336134453781
54,0.15489849955869373,0.9840336134453781
55,0.1650485436893204,0.9857142857142858
56,0.16548984995586938,0.9857142857142858
57,0.17828773168578993,0.9857142857142858
58,0.18711385701676964,0.9882352941176471
59,0.19549867608120036,0.9907563025210084
60,0.20962047661076788,0.9932773109243698
61,0.2237422771403354,0.9941176470588236
62,0.22418358340688438,0.9941176470588236
63,0.23654015887025595,0.9941176470588236
64,0.24801412180052956,0.9949579831932773
65,0.2599293909973522,0.9949579831932773
66,0.2674315975286849,0.9957983193277311
67,0.2762577228596646,0.9957983193277311
68,0.2881729920564872,0.9966386554621849
69,0.3036187113857017,0.9966386554621849
70,0.3146513680494263,0.9974789915966387
71,0.3393645189761695,0.9974789915966387
72,0.3499558693733451,0.9974789915966387
73,0.3627537511032657,0.9974789915966387
74,0.3720211827007944,0.9983193277310924
75,0.37246248896734335,0.9983193277310924
76,0.3786407766990291,0.9983193277310924
77,0.39055604589585174,0.9991596638655462
78,0.40511915269196824,1.0
79,0.4055604589585172,1.0
80,0.4183583406884378,1.0
81,0.4315975286849073,1.0
82,0.4492497793468667,1.0
83,0.4642541924095322,1.0
84,0.4801412180052957,1.0
85,0.4969108561341571,1.0
86,0.49735216240070607,1.0
87,0.5132391879964695,1.0
88,0.5136804942630185,1.0
89,0.53045013239188,1.0
90,0.5308914386584289,1.0
91,0.5600176522506619,1.0
92,0.586496028243601,1.0
93,0.619152691968226,1.0
94,0.6540158870255958,1.0
95,0.6831421006178288,1.0
96,0.7219770520741394,1.0
97,0.7224183583406885,1.0
98,0.7506619593998235,1.0
99,0.7811120917917035,1.0
100,0.8097969991173875,1.0
101,0.8451015004413063,1.0
102,0.8715798764342454,1.0
103,0.8720211827007943,1.0
104,0.8971756398940864,1.0
105,0.9201235657546337,1.0
106,0.9205648720211828,1.0
107,0.939541041482789,1.0
108,0.9523389232127096,1.0
109,0.9677846425419241,1.0
110,0.9845542806707855,1.0
111,0.9933804060017652,1.0
112,0.9969108561341571,1.0
113,1.0,1.0
