"","triplet_id","sample","pep","triplet"
"370","dolphyn_2483021257403798286","SO.0491.01X194",2.06939120582633,0
"371","dolphyn_2484329960136118247","S3.0693.01X195",1.61740608208328,0
"372","dolphyn_2484329960136118247","SO.0491.01X194",1.9643112344262,0
"373","dolphyn_2486023551802362473","S3.0153.01X194",0,2.03077636969855
"374","dolphyn_2486868751822537031","S3.0153.01X194",1.76473079684014,0
"375","dolphyn_2497137683107074653","S3.0153.01X194",1.74221902366792,0
"376","dolphyn_24984300336160132","S3.0153.01X194",1.68454538492091,0
"377","dolphyn_2541826489610303591","S3.0693.01.2X194",1.82776990675109,0
"378","dolphyn_2543304260786156781","S3.0693.01.2X194",2.19277022698684,2.32238772029023
"379","dolphyn_2543304260786156781","S3.0693.01X195",2.60786147384678,2.48073127837752
"380","dolphyn_254346985689789623","S3.0153.01X194",0,1.80828877117927
"381","dolphyn_2556759923678754406","S3.0153.01X194",2.03077636969855,2.3832429960115
"382","dolphyn_2564611118874624972","S3.0153.01X194",0,4.11692111640101
"383","dolphyn_2564611118874624972","S3.0693.01X195",1.76985463384001,1.74919985480926
"384","dolphyn_2571690210223616577","S3.0693.01X195",0,1.84213567655312
"385","dolphyn_2577765430477663703","S3.0153.01X194",0,2.66025953726586
"386","dolphyn_2577765430477663703","S3.0693.01X195",1.74396880539171,0
"387","dolphyn_2577765430477663703","SO.0491.01X194",3.69386699562498,2.22028985026722
"388","dolphyn_2579128980595035579","S3.0693.01X195",0,1.82454929205105
"389","dolphyn_2591106649218033752","S3.0153.01X194",0,1.70292825552144
"390","dolphyn_2607844807324830090","S3.0693.01X195",0,1.69561560867515
"391","dolphyn_2614175745048972581","S3.0153.01X194",0,1.84530023615608
"392","dolphyn_2620815279850970979","S3.0693.01X195",0,1.71018781553424
"393","dolphyn_2625918564940660169","S3.0153.01X194",1.66203036255327,0
"394","dolphyn_2625918564940660169","SO.0491.01X194",2.02551319965428,2.43273577745909
"395","dolphyn_2627860836245088748","S3.0153.01X194",1.83418018511201,0
"396","dolphyn_2629419548962437142","S3.0693.01X195",1.62334081760309,1.6094379124341
"397","dolphyn_2642138609027673954","S3.0153.01X194",0,1.76130026174335
"398","dolphyn_2642885218388788645","S3.0693.01.2X194",1.66770682055808,0
"399","dolphyn_2648489589653185976","S3.0153.01X194",0,1.66959183525385
"400","dolphyn_2664770381467144664","SO.0491.01X194",0,2.33214389523559
"401","dolphyn_2671384754746761599","S3.0153.01X194",3.15316328150282,3.10906095886099
"402","dolphyn_2673164705289973676","S3.0693.01.2X194",1.7509374747078,0
"403","dolphyn_2673164705289973676","S3.0693.01X195",2.16102152867226,0
"404","dolphyn_2679185654020177539","S3.0153.01X194",1.7404661748405,0
"405","dolphyn_2679185654020177539","S3.0693.01X195",1.66581824587021,0
"406","dolphyn_2679185654020177539","SO.0491.01X194",1.75958057086382,0
"407","dolphyn_2692519366265088110","S3.0693.01.2X194",0,2.2170272046324
"408","dolphyn_2692519366265088110","S3.0693.01X195",0,2.39971180372477
"409","dolphyn_270713054715663131","S3.0153.01X194",0,2.41680623708407
"410","dolphyn_270713054715663131","S3.0693.01X195",1.65057985576528,0
"411","dolphyn_270713054715663131","SO.0491.01X194",0,2.006870848845
"412","dolphyn_2708982914754468741","S3.0153.01X194",0,2.27931646605469
"413","dolphyn_2708982914754468741","S3.0693.01X195",1.87793716546911,0
"414","dolphyn_2714366997835303841","S3.0153.01X194",1.82937633279936,0
"415","dolphyn_2717050762699238172","S3.0693.01X195",0,1.67896397508271
"416","dolphyn_2717842823504231136","S3.0693.01X195",1.71918877639322,1.83577635464483
"417","dolphyn_2722780124595437316","S3.0693.01X195",1.69927861643389,0
"418","dolphyn_2735087323784799409","S3.0153.01X194",0,2.31055326264322
"419","dolphyn_2739560216259570543","S3.0153.01X194",2.76820412392196,0
"420","dolphyn_2743532481210929782","S3.0153.01X194",0,3.14026542428629
"421","dolphyn_2744365739087540772","S3.0693.01X195",0,1.63899671467564
"422","dolphyn_275567454748828813","S3.0693.01X195",1.66770682055808,0
"423","dolphyn_2757483273402293065","S3.0153.01X194",0,1.64480505627139
"424","dolphyn_2757483273402293065","S3.0693.01X195",1.77155676191054,0
"425","dolphyn_2765290796989741549","S3.0153.01X194",1.92861865194525,0
"426","dolphyn_2768995663338027665","S3.0153.01X194",1.7227665977411,0
"427","dolphyn_2769560421665249396","S3.0693.01.2X194",0,1.61541998411165
"428","dolphyn_2769560421665249396","S3.0693.01X195",0,1.96150224381515
"429","dolphyn_2778950575130695705","S3.0693.01.2X194",2.11021320034659,1.98513086220859
"430","dolphyn_2778950575130695705","S3.0693.01X195",2.04122032885964,2.33214389523559
"431","dolphyn_2780971201939248177","S3.0693.01X195",1.61143591509677,0
"432","dolphyn_2782259371745568534","S3.0693.01X195",0,1.82454929205105
"433","dolphyn_2812344483688431028","S3.0153.01X194",1.92570744173779,0
"434","dolphyn_2812344483688431028","S3.0693.01X195",0,1.62334081760309
"435","dolphyn_2831868988678446324","S3.0693.01X195",1.63119940421561,0
"436","dolphyn_2834890559616835757","S3.0153.01X194",1.85629799036563,0
"437","dolphyn_2834890559616835757","SO.0491.01X194",2.91831112658541,3.55248682920838
"438","dolphyn_2845728902085420409","S3.0693.01X195",1.71379792775834,0
"439","dolphyn_284808810248651331","S3.0693.01X195",1.85159946958407,0
"440","dolphyn_2859158160045361912","S3.0153.01X194",0,2.01756613796175
"441","dolphyn_2859158160045361912","S3.0693.01X195",0,1.64287268852034
"442","dolphyn_2862880576557778573","S3.0153.01X194",0,3.22246936037833
"443","dolphyn_2864346517530239800","S3.0153.01X194",1.86872051036418,0
"444","dolphyn_2866012327858100578","S3.0153.01X194",1.7245507195346,0
"445","dolphyn_286603409736935447","S3.0693.01X195",0,1.6094379124341
"446","dolphyn_2871513763999922437","S3.0153.01X194",1.68454538492091,0
"447","dolphyn_2871513763999922437","S3.0693.01X195",1.71739505393919,0
"448","dolphyn_2871513763999922437","SO.0491.01X194",0,1.80335860507141
"449","dolphyn_2882049641710533970","S3.0693.01X195",1.6094379124341,0
"450","dolphyn_2889374250016171399","S3.0153.01X194",1.90359895098359,0
"451","dolphyn_2905279003956206699","S3.0693.01.2X194",0,2.34468626901268
"452","dolphyn_2905279003956206699","S3.0693.01X195",0,2.63619609733423
"453","dolphyn_2907316346176924540","S3.0693.01X195",1.9387416595767,0
"454","dolphyn_2913192035742439709","S3.0153.01X194",1.74221902366792,0
"455","dolphyn_2915967269760920965","S3.0693.01X195",1.86717610851281,0
"456","dolphyn_2920219940094658231","S3.0693.01.2X194",1.6467336971778,0
"457","dolphyn_2920219940094658231","S3.0693.01X195",1.74919985480926,0
"458","dolphyn_293120776890552836","S3.0153.01X194",0,2.52732736567195
"459","dolphyn_2939372774881625788","S3.0693.01X195",1.88251383249652,0
"460","dolphyn_2941485294202657910","SO.0491.01X194",0,1.75958057086382
"461","dolphyn_2947742225556730891","S3.0693.01X195",1.78507048107726,0
"462","dolphyn_2954858299959228897","S3.0153.01X194",3.04022751344054,0
"463","dolphyn_2954858299959228897","S3.0693.01X195",1.6752256529721,0
"464","dolphyn_2961925849529746357","S3.0693.01.2X194",3.47258737774883,2.74212951475507
"465","dolphyn_2961925849529746357","S3.0693.01X195",4.15088241318236,3.6609942506244
"466","dolphyn_296359918217043399","S3.0153.01X194",0,2.70537997254633
"467","dolphyn_2975581347351182966","S3.0153.01X194",0,2.35896542643015
"468","dolphyn_298720179871044427","S3.0693.01X195",0,1.6467336971778
"469","dolphyn_298720179871044427","SO.0491.01X194",1.83736998048011,0
"470","dolphyn_2995941281823343167","S3.0693.01X195",0,1.69193913394584
"471","dolphyn_3003663365585265854","S3.0153.01X194",3.38844980883965,4.26479032453586
"472","dolphyn_3007027124353804744","S3.0693.01X195",0,1.80828877117927
"473","dolphyn_30073496292096733","S3.0693.01X195",0,1.76814960358892
"474","dolphyn_3012995761313149159","S3.0693.01X195",0,1.61740608208328
"475","dolphyn_3025954763950691111","SO.0491.01X194",0,2.09433015417359
"476","dolphyn_3027662289124165179","SO.0491.01X194",2.37117788445966,0
"477","dolphyn_3034046816117661551","S3.0153.01X194",1.66392609771817,0
"478","dolphyn_3037635866857877539","S3.0153.01X194",0,2.38600670113312
"479","dolphyn_3037635866857877539","S3.0693.01X195",0,1.89461685466776
"480","dolphyn_3044157423050121916","S3.0153.01X194",1.71379792775834,1.7245507195346
"481","dolphyn_3044157423050121916","SO.0491.01X194",1.61938824328727,0
"482","dolphyn_3054682672037222721","S3.0693.01X195",0,1.93007108502557
"483","dolphyn_3056940685761865377","S3.0153.01X194",1.68082790852077,0
"484","dolphyn_3060523683452354465","S3.0153.01X194",0,1.7281094421516
"485","dolphyn_3065440054305836257","S3.0153.01X194",1.7227665977411,2.44841554120559
"486","dolphyn_3076215052791316152","S3.0693.01X195",1.72097928716701,0
"487","dolphyn_3081702802347129834","S3.0153.01X194",1.77495235091167,0
"488","dolphyn_3081702802347129834","SO.0491.01X194",1.61938824328727,0
"489","dolphyn_3082808528865635696","S3.0693.01X195",1.8213182714696,0
"490","dolphyn_3098727688719572720","S3.0153.01X194",1.84687876844913,1.77833644889591
"491","dolphyn_3105167604440747452","S3.0153.01X194",2.78562833574758,0
"492","dolphyn_3105167604440747452","S3.0693.01X195",0,1.70474809223843
"493","dolphyn_3119803214864534990","S3.0693.01X195",1.70474809223843,0
"494","dolphyn_3124416799141263016","SO.0491.01X194",3.33041719960111,0
"495","dolphyn_3128747368947492877","S3.0693.01.2X194",0,2.13653050866396
"496","dolphyn_3128747368947492877","S3.0693.01X195",0,2.74855214441154
"497","dolphyn_3138049032560161484","S3.0153.01X194",1.78170913337455,2.24177295359729
"498","dolphyn_3138296691834082633","S3.0693.01X195",0,1.61143591509677
"499","dolphyn_3139217328709176475","S3.0153.01X194",1.76473079684014,0
"500","dolphyn_313959074396055205","S3.0153.01X194",3.59731226058845,0
"501","dolphyn_314122489437983704","S3.0153.01X194",1.67896397508271,0
"502","dolphyn_3145023520849168906","S3.0693.01X195",0,1.68824909285839
"503","dolphyn_3152378913034218777","S3.0153.01X194",2.3869262414278,0
"504","dolphyn_3152378913034218777","S3.0693.01X195",1.62334081760309,0
"505","dolphyn_31524484326217978","S3.0153.01X194",1.61342993370364,0
"506","dolphyn_31524484326217978","S3.0693.01X195",0,2.08691355651854
"507","dolphyn_3165594631596084184","S3.0153.01X194",0,3.14199478053224
"508","dolphyn_3167679966476347898","S3.0693.01X195",0,1.68454538492091
"509","dolphyn_3171851164129430840","S3.0153.01X194",2.74212951475507,0
"510","dolphyn_3190021752042308960","S3.0693.01.2X194",0,1.83258146374831
"511","dolphyn_3190021752042308960","S3.0693.01X195",0,2.41054223449914
"512","dolphyn_3192611798819181767","S3.0693.01X195",1.70474809223843,0
"513","dolphyn_3196608118070369995","S3.0153.01X194",0,3.05116698044209
"514","dolphyn_3197151698862151391","S3.0693.01X195",1.68268837417369,0
"515","dolphyn_3201589276781778776","S3.0153.01X194",1.77833644889591,0
"516","dolphyn_3208440690686375137","S3.0693.01X195",0,1.708377860289
"517","dolphyn_3214022910299876164","S3.0153.01X194",0,1.79674701073909
"518","dolphyn_3214022910299876164","SO.0491.01X194",0,2.18380155700408
"519","dolphyn_3218994756455881391","S3.0153.01X194",1.7245507195346,0
"520","dolphyn_3221058779568256608","S3.0153.01X194",0,1.69927861643389
"521","dolphyn_3223389183107769664","S3.0693.01.2X194",1.69193913394584,0
"522","dolphyn_3227805104903790847","SO.0491.01X194",0,2.65955999194178
"523","dolphyn_3228824940764674778","S3.0153.01X194",1.63315443905142,0
"524","dolphyn_3238807138710012312","SO.0491.01X194",0,3.19129905709797
"525","dolphyn_3247257242059607194","S3.0693.01X195",1.87487437593856,0
"526","dolphyn_3251937301131336231","S3.0693.01X195",0,2.22678337957776
"527","dolphyn_3258940961846679137","S3.0153.01X194",0,2.73501664933202
"528","dolphyn_3258940961846679137","S3.0693.01.2X194",0,1.8099267731835
"529","dolphyn_3261779106448760799","S3.0153.01X194",2.06812778177956,0
"530","dolphyn_3268389995312400057","S3.0153.01X194",0,1.76473079684014
"531","dolphyn_3276938186173104590","S3.0693.01X195",0,1.69927861643389
"532","dolphyn_327757101340269620","S3.0693.01X195",0,1.63899671467564
"533","dolphyn_3278026840784377643","S3.0693.01X195",1.83896107071235,0
"534","dolphyn_3282164183157228986","S3.0693.01X195",1.93152141160321,0
"535","dolphyn_3283346041704362045","S3.0693.01X195",1.97129938306013,0
"536","dolphyn_3293262431424277930","S3.0693.01X195",1.66959183525385,0
"537","dolphyn_3304419179719608281","S3.0153.01X194",1.72097928716701,0
"538","dolphyn_3318523360688550007","S3.0153.01X194",1.77833644889591,0
"539","dolphyn_3318523360688550007","S3.0693.01X195",2.09186406167839,0
"540","dolphyn_3321272549414817449","S3.0153.01X194",1.80170980008122,0
"541","dolphyn_3321272549414817449","S3.0693.01X195",1.65441127807683,1.64093657949347
"542","dolphyn_3323598486656069557","S3.0693.01X195",1.77155676191054,0
"543","dolphyn_3329138859130201474","S3.0153.01X194",1.8213182714696,0
"544","dolphyn_3332638377092823408","S3.0693.01X195",1.71559810826249,0
"545","dolphyn_3338085207032094404","S3.0153.01X194",3.75091484503339,2.50634193050807
"546","dolphyn_3338085207032094404","S3.0693.01X195",1.708377860289,1.68454538492091
"547","dolphyn_3339032928686799784","S3.0693.01X195",0,1.7281094421516
"548","dolphyn_3348848767750772770","S3.0153.01X194",1.71018781553424,0
"549","dolphyn_3351722410916630855","S3.0153.01X194",1.80170980008122,0
"550","dolphyn_3384329224390143475","S3.0153.01X194",0,1.76644166124377
"551","dolphyn_3385909480980957507","S3.0153.01X194",1.62334081760309,0
"552","dolphyn_3385909480980957507","SO.0491.01X194",1.92424865227413,0
"553","dolphyn_3388497439228989429","S3.0153.01X194",0,3.11351530921037
"554","dolphyn_3390898766379832634","S3.0153.01X194",0,1.7732559976635
"555","dolphyn_3400975533181015818","S3.0693.01X195",1.79009141212736,0
"556","dolphyn_340811277602493415","S3.0693.01X195",1.79508725932073,0
"557","dolphyn_3416427610910547100","S3.0693.01X195",1.63119940421561,0
"558","dolphyn_3418804772649205741","S3.0693.01X195",1.77155676191054,0
"559","dolphyn_342163681486588207","S3.0153.01X194",0,1.69744878975681
"560","dolphyn_3423128321780478719","S3.0153.01X194",3.01455402779458,2.089391872533
"561","dolphyn_3423128321780478719","SO.0491.01X194",2.48906465993666,0
"562","dolphyn_3437313874989966379","S3.0693.01.2X194",0,1.74745921033147
"563","dolphyn_3437313874989966379","S3.0693.01X195",0,2.43624147780672
"564","dolphyn_3451104416790836987","S3.0693.01.2X194",1.95302761682418,2.06939120582633
"565","dolphyn_3451104416790836987","S3.0693.01X195",2.14943391349987,1.83577635464483
"566","dolphyn_3457830965095488176","S3.0153.01X194",1.61143591509677,0
"567","dolphyn_3477572645629820311","S3.0153.01X194",3.54904250892614,0
"568","dolphyn_3484863774746375660","S3.0693.01X195",2.84549061022345,2.28136145654242
"569","dolphyn_3484863774746375660","SO.0491.01X194",3.09331260189286,0
"570","dolphyn_3488500727536632926","S3.0693.01.2X194",2.56802155649851,0
"571","dolphyn_3488500727536632926","S3.0693.01X195",3.29175447028077,0
"572","dolphyn_3491156529444711272","S3.0693.01X195",0,1.62136648329937
"573","dolphyn_349685092338820383","S3.0693.01X195",1.7281094421516,0
"574","dolphyn_3497666611563684168","S3.0153.01X194",1.87180217690159,0
"575","dolphyn_3501396119228495295","S3.0693.01X195",1.79508725932073,1.79674701073909
"576","dolphyn_3505471993984989995","S3.0693.01X195",1.6094379124341,0
"577","dolphyn_3505800822596845129","SO.0491.01X194",0,2.59001713419062
"578","dolphyn_3516986113091079466","S3.0693.01.2X194",0,2.14476100780048
"579","dolphyn_3516986113091079466","S3.0693.01X195",0,2.49650578563135
"580","dolphyn_3522303432230579659","S3.0693.01X195",1.66203036255327,0
"581","dolphyn_3525475760124103254","S3.0153.01X194",1.7732559976635,0
"582","dolphyn_3525475760124103254","S3.0693.01.2X194",0,1.8229350866965
"583","dolphyn_3529452160689512745","S3.0693.01X195",1.64865862558738,0
"584","dolphyn_3531530475876254743","S3.0153.01X194",0,1.68824909285839
"585","dolphyn_3538280470390208265","S3.0693.01X195",1.7281094421516,0
"586","dolphyn_3544031308148314517","S3.0693.01X195",1.88251383249652,0
"587","dolphyn_3544974547879619961","S3.0153.01X194",2.15871472257434,0
"588","dolphyn_3549198412431779858","S3.0153.01X194",1.70110510095992,0
"589","dolphyn_3549646940544030343","S3.0693.01.2X194",2.42833629829961,0
"590","dolphyn_3549646940544030343","S3.0693.01X195",2.85647020622048,2.33505228313155
"591","dolphyn_3559398535225935904","S3.0153.01X194",1.7561322915849,2.52091708731103
"592","dolphyn_3559398535225935904","S3.0693.01X195",0,1.66203036255327
"593","dolphyn_3559398535225935904","SO.0491.01X194",1.66013102674962,1.67335123817775
"594","dolphyn_3560834561729692905","S3.0693.01X195",1.66203036255327,0
"595","dolphyn_3564225254537109785","S3.0153.01X194",1.7281094421516,0
"596","dolphyn_3565040523075300498","S3.0153.01X194",1.94304891677428,0
"597","dolphyn_3565040523075300498","S3.0693.01X195",1.66203036255327,0
"598","dolphyn_35686896405630213","S3.0693.01X195",1.62531126159039,0
"599","dolphyn_3569491842156077445","S3.0693.01X195",2.03077636969855,0
"600","dolphyn_3569491842156077445","SO.0491.01X194",1.63899671467564,0
"601","dolphyn_3577407719578479008","S3.0153.01X194",2.01756613796175,0
"602","dolphyn_3577407719578479008","S3.0693.01X195",0,1.74571553072665
"603","dolphyn_3577451109661967495","S3.0693.01X195",1.708377860289,0
"604","dolphyn_3579491749755026990","S3.0693.01X195",1.71739505393919,0
"605","dolphyn_3581627370326580534","S3.0693.01X195",1.69561560867515,0
"606","dolphyn_3583501838868126624","SO.0491.01X194",2.82018770103906,0
"607","dolphyn_359135791041533886","S3.0693.01X195",1.71739505393919,0
"608","dolphyn_3598399336653360325","S3.0153.01X194",2.21046980408624,0
"609","dolphyn_3598399336653360325","S3.0693.01X195",1.93007108502557,1.99197551589856
"610","dolphyn_3602584373710337028","SO.0491.01X194",2.12465388450138,0
"611","dolphyn_3604904505469935465","S3.0153.01X194",2.14358936150359,0
"612","dolphyn_3604904505469935465","S3.0693.01X195",0,1.7732559976635
"613","dolphyn_3621423774742682331","S3.0153.01X194",0,1.72097928716701
"614","dolphyn_362180758767367399","S3.0693.01.2X194",0,3.21807550469743
"615","dolphyn_362180758767367399","S3.0693.01X195",0,3.99618031343487
"616","dolphyn_362180758767367399","SO.0491.01X194",0,2.8501282996952
"617","dolphyn_3624229544839031532","SO.0491.01X194",2.41858876875035,2.47653840011748
"618","dolphyn_362841798727169080","SO.0491.01X194",2.9922261342247,0
"619","dolphyn_3635260409994055471","S3.0693.01.2X194",0,1.78339121955754
"620","dolphyn_3635260409994055471","S3.0693.01X195",0,1.79674701073909
"621","dolphyn_3652872815967035251","S3.0153.01X194",1.91250108692418,0
"622","dolphyn_3654116643004035473","S3.0693.01X195",1.89009536994892,0
"623","dolphyn_3661783585259174804","SO.0491.01X194",0,1.63119940421561
"624","dolphyn_3677470920419158489","S3.0693.01.2X194",1.8229350866965,0
"625","dolphyn_3677470920419158489","S3.0693.01X195",2.52172062291072,0
"626","dolphyn_3680617549645844911","S3.0153.01X194",1.70110510095992,0
"627","dolphyn_3680617549645844911","S3.0693.01.2X194",3.89182029811063,0
"628","dolphyn_3680617549645844911","S3.0693.01X195",4.55366634312098,3.00071981506503
"629","dolphyn_368075727765277874","S3.0153.01X194",1.83736998048011,0
"630","dolphyn_3684269895412855687","S3.0153.01X194",1.61143591509677,0
"631","dolphyn_3685482457323677312","S3.0153.01X194",2.94601668130806,0
"632","dolphyn_36897599426886603","S3.0693.01.2X194",0,2.97348666460667
"633","dolphyn_36897599426886603","S3.0693.01X195",0,3.12588295801904
"634","dolphyn_3694871236164678045","S3.0153.01X194",0,1.76473079684014
"635","dolphyn_3700306472234558702","S3.0153.01X194",1.94591014905531,0
"636","dolphyn_3700306472234558702","S3.0693.01X195",0,1.81807677754543
"637","dolphyn_3702938161330589443","S3.0153.01X194",1.81807677754543,0
"638","dolphyn_3707049904120843689","S3.0153.01X194",0,2.55567572067621
"639","dolphyn_3707049904120843689","SO.0491.01X194",1.94448055624572,0
"640","dolphyn_3710793979599028942","SO.0491.01X194",2.15871472257434,1.76130026174335
"641","dolphyn_3712025436394336148","S3.0153.01X194",1.94876321803772,0
"642","dolphyn_3712890873539106333","S3.0153.01X194",4.18006343762464,0
"643","dolphyn_3727626283989244944","SO.0491.01X194",2.30657711426358,0
"644","dolphyn_3730530510832321261","S3.0153.01X194",1.86097453824953,0
"645","dolphyn_3737785024979004340","S3.0153.01X194",0,1.79508725932073
"646","dolphyn_3737785024979004340","SO.0491.01X194",0,2.86676189225703
"647","dolphyn_3738893097288734942","SO.0491.01X194",3.19212108755938,0
"648","dolphyn_3743867440028981080","S3.0153.01X194",1.79840401194672,2.22678337957776
"649","dolphyn_3743867440028981080","S3.0693.01.2X194",0,1.63510565918268
"650","dolphyn_3743867440028981080","S3.0693.01X195",2.30757263450508,0
"651","dolphyn_3765781024096828393","S3.0693.01X195",1.63119940421561,0
"652","dolphyn_3774045713681201451","S3.0153.01X194",1.91250108692418,0
"653","dolphyn_3782100465322368882","S3.0153.01X194",0,1.63899671467564
"654","dolphyn_3786105494765063937","S3.0153.01X194",0,3.51094824562127
"655","dolphyn_3798195535438271766","S3.0693.01.2X194",1.7509374747078,0
"656","dolphyn_3798195535438271766","S3.0693.01X195",1.76130026174335,0
"657","dolphyn_3807471359161222335","S3.0693.01.2X194",2.91343703082716,0
"658","dolphyn_3807471359161222335","S3.0693.01X195",3.01406323023871,0
"659","dolphyn_3820025047872348739","S3.0153.01X194",0,2.94021956362373
"660","dolphyn_3820522901665240725","S3.0693.01X195",1.74745921033147,0
"661","dolphyn_3821333694885761320","S3.0153.01X194",0,3.2910104226274
"662","dolphyn_3824978819323044692","S3.0693.01X195",1.7281094421516,0
"663","dolphyn_3835559160833246005","S3.0693.01X195",1.65441127807683,0
"664","dolphyn_3851306576078908573","S3.0153.01X194",1.68639895357023,0
"665","dolphyn_3865831791141569146","S3.0153.01X194",2.29455292129678,0
"666","dolphyn_386700858133017322","S3.0693.01.2X194",3.14845336057165,0
"667","dolphyn_386700858133017322","S3.0693.01X195",3.07315617051879,1.67147330335355
"668","dolphyn_3877875916045191121","S3.0153.01X194",1.708377860289,0
"669","dolphyn_387844942532829368","S3.0153.01X194",1.77833644889591,0
"670","dolphyn_3898276320795261185","S3.0693.01X195",1.68454538492091,0
"671","dolphyn_3909519403321227182","S3.0153.01X194",1.7404661748405,0
"672","dolphyn_3916982387051877604","S3.0153.01X194",2.79910893204918,0
"673","dolphyn_391966938809659437","S3.0693.01X195",1.65441127807683,0
"674","dolphyn_3923814364653492516","S3.0693.01X195",1.83258146374831,0
"675","dolphyn_3924820252119896391","S3.0693.01X195",0,1.8531680973567
"676","dolphyn_3930110677793113030","S3.0153.01X194",0,1.76473079684014
"677","dolphyn_3930534496950522631","S3.0693.01X195",1.71018781553424,0
"678","dolphyn_3935334433232680074","S3.0693.01X195",1.7281094421516,0
"679","dolphyn_3941969716415976514","S3.0153.01X194",1.81807677754543,0
"680","dolphyn_3941969716415976514","S3.0693.01X195",1.76985463384001,0
"681","dolphyn_3942211532962020466","S3.0693.01X195",2.006870848845,0
"682","dolphyn_3950781561312556755","S3.0153.01X194",1.64093657949347,0
"683","dolphyn_3954258958303815968","S3.0153.01X194",4.01728351608564,0
"684","dolphyn_3954960047992295627","S3.0153.01X194",3.35654862999327,0
"685","dolphyn_3955395660636772858","S3.0693.01X195",0,1.63119940421561
"686","dolphyn_3965090689295936644","SO.0491.01X194",1.64093657949347,0
"687","dolphyn_3967056931465323035","S3.0153.01X194",0,2.03470564783844
"688","dolphyn_3967056931465323035","S3.0693.01X195",0,1.64093657949347
"689","dolphyn_3970020063659351883","S3.0153.01X194",1.63510565918268,0
"690","dolphyn_3974316031142418056","S3.0693.01X195",0,1.71739505393919
"691","dolphyn_3982073609533618515","SO.0491.01X194",0,2.21266038546606
"692","dolphyn_3983139687858149539","S3.0693.01X195",1.708377860289,0
"693","dolphyn_39840900880083072","S3.0153.01X194",1.72097928716701,0
"694","dolphyn_39840900880083072","S3.0693.01X195",2.1150499691472,0
"695","dolphyn_39840900880083072","SO.0491.01X194",1.61740608208328,2.40964416528745
"696","dolphyn_398781353795040602","S3.0153.01X194",0,1.75267208052001
"697","dolphyn_3991603414720919179","S3.0693.01X195",0,1.75958057086382
"698","dolphyn_3993128150117907644","SO.0491.01X194",2.13771044980381,0
"699","dolphyn_399331998025325080","S3.0153.01X194",1.67709656090792,0
"700","dolphyn_4008143580820546913","S3.0153.01X194",1.94591014905531,0
"701","dolphyn_4010905755668587879","S3.0153.01X194",1.66770682055808,0
"702","dolphyn_4010905755668587879","SO.0491.01X194",0,2.86048512414597
"703","dolphyn_4012848135493161069","S3.0153.01X194",1.67709656090792,0
"704","dolphyn_401598189807613169","S3.0693.01X195",2.19053558918542,0
"705","dolphyn_4038289349200928860","SO.0491.01X194",1.68639895357023,0
"706","dolphyn_4039744097608051223","S3.0153.01X194",0,2.73111547403321
"707","dolphyn_40538305685006300","S3.0153.01X194",1.65632149833295,0
"708","dolphyn_4057950729454899013","S3.0153.01X194",0,1.7227665977411
"709","dolphyn_406672927978572292","S3.0693.01X195",1.66770682055808,0
"710","dolphyn_4068435768287974432","S3.0153.01X194",0,1.94591014905531
"711","dolphyn_4068435768287974432","S3.0693.01X195",1.6752256529721,1.72988406550997
"712","dolphyn_4068941238525303611","S3.0153.01X194",1.62531126159039,0
"713","dolphyn_4076343669336067550","S3.0153.01X194",1.68454538492091,0
"714","dolphyn_4077382072642417762","SO.0491.01X194",1.65249740189455,0
"715","dolphyn_4078528530805759724","S3.0693.01X195",1.69377906086785,0
"716","dolphyn_408031411054925657","S3.0693.01.2X194",0,2.84954976337591
"717","dolphyn_408031411054925657","S3.0693.01X195",0,2.88144312715186
"718","dolphyn_4090956177793304624","S3.0693.01.2X194",2.93704327720531,0
"719","dolphyn_4090956177793304624","S3.0693.01X195",3.66202199994405,0
"720","dolphyn_4095495516181111282","S3.0153.01X194",0,1.63705307946707
"721","dolphyn_4097187497660151247","S3.0693.01X195",1.61938824328727,0
"722","dolphyn_4099339083801450366","S3.0153.01X194",0,4.25575454373095
"723","dolphyn_4099339083801450366","SO.0491.01X194",0,1.66013102674962
"724","dolphyn_4106597574465330346","S3.0693.01X195",0,1.61938824328727
"725","dolphyn_4107916476172396201","SO.0491.01X194",1.63119940421561,0
"726","dolphyn_4114002784379113756","S3.0153.01X194",0,1.70656462316482
"727","dolphyn_4127813585534162151","S3.0153.01X194",0,1.66959183525385
"728","dolphyn_4127813585534162151","SO.0491.01X194",2.84374591655611,0
"729","dolphyn_4135519547660225481","S3.0153.01X194",1.65632149833295,0
"730","dolphyn_4135519547660225481","S3.0693.01X195",0,1.79009141212736
"731","dolphyn_413750518781009160","S3.0693.01.2X194",0,2.10291389786498
"732","dolphyn_413750518781009160","S3.0693.01X195",0,2.79545039138304
"733","dolphyn_4139489386422713672","S3.0693.01X195",1.68082790852077,0
"734","dolphyn_4141211376878297225","S3.0153.01X194",2.96681826338935,3.96934807204742
"735","dolphyn_4141211376878297225","S3.0693.01X195",1.64093657949347,0
"736","dolphyn_4148961265684688638","S3.0693.01.2X194",0,1.7561322915849
"737","dolphyn_4149448147174176075","S3.0153.01X194",0,1.70292825552144
"738","dolphyn_415136439783357073","S3.0693.01X195",1.98513086220859,0
"739","dolphyn_4151661622524897861","S3.0153.01X194",1.84530023615608,0
"740","dolphyn_4151929194333180806","SO.0491.01X194",4.12049951969895,0
