"taxon_id","sample_id","total_peps","score","score_norm","shape","rate","mean","variance","vir_score","virus_fc","p_val","library","plate","sample","p_val_re"
"uvig_356969","S3.0693.01",366,384.607679255268,1.05084065370292,466.986336436602,559.281175314227,0.834975960301596,0.00149294486772681,1.24751009681054,1.25852803393687,6.95981506868483,"pepsyn",195,"S3.0693.01X195",1.09694519800918e-07
"uvig_357328","S3.0693.01",370,463.22816612051,1.25196801654192,472.269317461678,565.61598286689,0.834964590406245,0.00147620402481226,2.21726889386682,1.49942647978974,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_357441","S3.0693.01",748,767.229947616874,1.02570848611882,978.519394554188,1172.9630985048,0.834228626460227,0.000711214724080951,1.33480560639258,1.22952923645293,10.9959016840871,"pepsyn",195,"S3.0693.01X195",1.00948138737067e-11
"uvig_357534","S3.0693.01",695,631.249340147898,0.908272431867479,906.854494513327,1086.95743376827,0.834305434914265,0.000767560356086708,0.561826352247485,1.08865697603997,2.33879133632346,"pepsyn",195,"S3.0693.01X195",0.00458362061144113
"uvig_357645","S3.0693.01",259,234.379929500497,0.90494181274323,326.49472259039,390.853542213746,0.835337760382482,0.00213721425076829,0.438954213090348,1.08332444151558,1.16177875508345,"pepsyn",195,"S3.0693.01X195",0.0689003209472955
"uvig_357814","S3.0693.01",682,618.636510539384,0.907091657682381,889.304914316438,1065.89726126884,0.83432517056833,0.000782744454728363,0.551622243614618,1.08721597966951,2.25628535639302,"pepsyn",195,"S3.0693.01X195",0.00554261411738377
"uvig_357864","S3.0693.01",765,792.724937959856,1.03624174896713,1001.54448019605,1200.59734882593,0.834205140612269,0.000694825073058877,1.40838407156173,1.24219055783638,12.303214826278,"pepsyn",195,"S3.0693.01X195",4.97490937334532e-13
"uvig_358303","S3.0693.01",492,451.996497178984,0.918692067436959,634.273939182339,759.912967801991,0.834666555325333,0.00109837124867018,0.583134601283043,1.10066955669366,2.16798356711277,"pepsyn",195,"S3.0693.01X195",0.00679229332892761
"uvig_358476","S3.0693.01",454,367.46090898063,0.809385262071872,583.644018947398,699.183698935788,0.834750609654873,0.00119389312268783,-0.0967687732603117,0.969613262584512,0.631982435680797,"pepsyn",195,"S3.0693.01X195",0.233355243702618
"uvig_358682","S3.0693.01",371,320.426420701066,0.863683074665945,473.59037535949,567.200073087101,0.834961767162472,0.00147207626864013,0.23574798750939,1.03439835047906,0.647832400553655,"pepsyn",195,"S3.0693.01X195",0.224992271046224
"uvig_358797","S3.0693.01",536,755.444456040654,1.40941129858331,693.068484570113,830.442833176835,0.834576995407137,0.00100497826227783,3.19894554175022,1.68877324242055,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_358852","S3.0693.01",454,367.366363344123,0.809177011771196,583.644018947398,699.183698935788,0.834750609654873,0.00119389312268783,-0.0981004044707785,0.969363786515531,0.635493893494638,"pepsyn",195,"S3.0693.01X195",0.231476073305427
"uvig_359155","S3.0693.01",46,33.8812806405095,0.736549579141512,54.5900560861988,65.2095458482608,0.837148233070463,0.0128378172578975,-0.236597587506645,0.879831731161901,0.72289207298147,"pepsyn",195,"S3.0693.01X195",0.18928139455608
"uvig_359213","S3.0693.01",380,470.362742919967,1.23779669189465,485.48545629146,581.463791068914,0.834936695540378,0.00143592207866547,2.16729179875495,1.48250364190011,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_359217","S3.0693.01",306,293.228023127291,0.958261513487878,387.996607442086,464.5757555293,0.835163270627487,0.00179769017364234,0.73274840275477,1.14739422480577,2.57718323067341,"pepsyn",195,"S3.0693.01X195",0.0026473829609166
"uvig_359377","S3.0693.01",454,367.46090898063,0.809385262071872,583.644018947398,699.183698935788,0.834750609654873,0.00119389312268783,-0.0967687732603117,0.969613262584512,0.631982435680797,"pepsyn",195,"S3.0693.01X195",0.233355243702618
"uvig_359554","S3.0693.01",259,234.379929500497,0.90494181274323,326.49472259039,390.853542213746,0.835337760382482,0.00213721425076829,0.438954213090348,1.08332444151558,1.16177875508345,"pepsyn",195,"S3.0693.01X195",0.0689003209472955
"uvig_359660","S3.0693.01",370,449.129500493559,1.21386351484746,472.269317461678,565.61598286689,0.834964590406245,0.00147620402481226,2.04234411558511,1.45379041074887,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_359760","S3.0693.01",118,115.990763365859,0.982972570897113,144.720730982539,173.077621480675,0.836160849360285,0.00483113207939276,0.697008386891375,1.17557832520997,1.67120506737525,"pepsyn",195,"S3.0693.01X195",0.0213203795891392
